id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
8,Dr. Janice Claire C. Cruz,"Greenhills North, San Juan",20,₱500,https://www.practo.com/san-juan/doctor/dr-janice-claire-c-cruz-dermatologist-cosmetologist?specialization=&practice_id=1120758,"Dr. Janice Claire C. Cruz is a Dermatologist in Binondo, Manila and has an experience of 20 years in this field.                                                  more..","10 Wilson Street, Green Hills, San Juan, 1500 Metro Manila, Landmark: Green Hills Shopping Center, San Juan",Thu,10:00 AM - 6:00 PM,[],"Greenhills North, San Juan",Cardinal Santos Medical Center - Room No. 155,₱500,"http://www.google.com/maps/place/14.596707,121.04583"
8,Dr. Janice Claire C. Cruz,"Greenhills North, San Juan",20,₱500,https://www.practo.com/san-juan/doctor/dr-janice-claire-c-cruz-dermatologist-cosmetologist?specialization=&practice_id=1120758,"Dr. Janice Claire C. Cruz is a Dermatologist in Binondo, Manila and has an experience of 20 years in this field.                                                  more..","1357 Masangkay Street Sta. Cruz, Manila, Manila",Mon - Sat,9:00 AM - 7:00 PM,[],"Binondo, Manila",Metropolitan Medical Center,null,"http://www.google.com/maps/place/14.609436,120.978325"
8,Dr. Janice Claire C. Cruz,"Greenhills North, San Juan",20,₱500,https://www.practo.com/san-juan/doctor/dr-janice-claire-c-cruz-dermatologist-cosmetologist?specialization=&practice_id=1120758,"Dr. Janice Claire C. Cruz is a Dermatologist in Binondo, Manila and has an experience of 20 years in this field.                                                  more..","10 Wilson Street, Green Hills, San Juan, 1500 Metro Manila, Landmark: Green Hills Shopping Center, San Juan",Tue,10:00 AM - 12:00 PM,[],"Greenhills North, San Juan",Cardinal Santos Medical Center - Room No. 155,₱500,"http://www.google.com/maps/place/14.596707,121.04583"
9,Dr. Judy Y. Cuaso,"Greenhills North, San Juan",47,₱500,https://www.practo.com/san-juan/doctor/dr-judy-y-cuaso-dermatologist-cosmetologist?specialization=&practice_id=1120758,"Dr. Judy Y. Cuaso is a Dermatologist in Binondo, Manila and has an experience of 47 years in this field.                                                          more..","1357 Masangkay Street Sta. Cruz, Manila, Manila",Mon - Sat,8:00 AM - 7:30 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Cosmetic Treatments""},{""services"":""Accupressure""},{""services"":""Anti Aging Treatment""}]","Binondo, Manila",Metropolitan Medical Center,₱500,"http://www.google.com/maps/place/14.609436,120.978325"
9,Dr. Judy Y. Cuaso,"Greenhills North, San Juan",47,₱500,https://www.practo.com/san-juan/doctor/dr-judy-y-cuaso-dermatologist-cosmetologist?specialization=&practice_id=1120758,"Dr. Judy Y. Cuaso is a Dermatologist in Binondo, Manila and has an experience of 47 years in this field.                                                          more..","10 Wilson Street, Green Hills, San Juan, 1500 Metro Manila, Landmark: Green Hills Shopping Center, San Juan","Tue, Thu, Sat",4:00 PM - 6:00 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Cosmetic Treatments""},{""services"":""Accupressure""},{""services"":""Anti Aging Treatment""}]","Greenhills North, San Juan",Cardinal Santos Medical Center - Room No. 155,₱500,"http://www.google.com/maps/place/14.596707,121.04583"
10,Dr. Ma. Noreen D. Molina,"Greenhills North, San Juan",13,₱500,https://www.practo.com/san-juan/doctor/dr-ma-noreen-d-molina-dermatologist-cosmetologist?specialization=&practice_id=756862,"Dr. Ma. Noreen D. Molina is a Dermatologist in Greenhills North, San Juan and has an experience of 13 years in this field.                                        more..","2020 Bldg. Meadowood Ave., Panapaan 5, Bacoor City, Cavite, Cavite",Sun,2:00 PM - 7:00 PM,"[{""services"":""Botox""},{""services"":""Glycolic Facial""},{""services"":""Photofacial""},{""services"":""radio frequency""},{""services"":""Laser Resurfacing""},{""services"":""Anti Aging Treatment""},{""services"":""Whitening Scrub""},{""services"":""Scar Treatment""},{""services"":""Body Toning""},{""services"":""Ultra Whitening Scrub""},{""services"":""Guinot Hydrogen Firm""},{""services"":""Guinot Cleansing Facial""},{""services"":""Guinot Eye Logic""},{""services"":""Regular Facial""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Bacoor, Cavite",RRS Skin Care Clinic,null,"http://www.google.com/maps/place/14.442787,120.95533"
10,Dr. Ma. Noreen D. Molina,"Greenhills North, San Juan",13,₱500,https://www.practo.com/san-juan/doctor/dr-ma-noreen-d-molina-dermatologist-cosmetologist?specialization=&practice_id=756862,"Dr. Ma. Noreen D. Molina is a Dermatologist in Greenhills North, San Juan and has an experience of 13 years in this field.                                        more..","#34 Wilson st. West Greenhills San Juan City, Landmark: CTBC BANK, San Juan",Mon - Sat,12:00 PM - 9:00 PM,"[{""services"":""Botox""},{""services"":""Glycolic Facial""},{""services"":""Photofacial""},{""services"":""radio frequency""},{""services"":""Laser Resurfacing""},{""services"":""Anti Aging Treatment""},{""services"":""Whitening Scrub""},{""services"":""Scar Treatment""},{""services"":""Body Toning""},{""services"":""Ultra Whitening Scrub""},{""services"":""Guinot Hydrogen Firm""},{""services"":""Guinot Cleansing Facial""},{""services"":""Guinot Eye Logic""},{""services"":""Regular Facial""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""}]","Greenhills North, San Juan",Skin Solutions,₱500,"http://www.google.com/maps/place/14.600329,121.04773"
11,Dr. Ma. Veronica R. Yap,"Greenhills North, San Juan",35,₱500,https://www.practo.com/san-juan/doctor/dr-ma-veronica-r-yap-dermatologist-cosmetologist?specialization=&practice_id=1120710,"Dr. Ma. Veronica R. Yap, is a Dermatologist in Greenhills North, San Juan and has an experience of 35 years in this field.                                        more..","10 Wilson Street, Green Hills, San Juan, 1500 Metro Manila, Landmark: Green Hills Shopping Center, San Juan",Wed - Thu,8:00 AM - 8:00 PM,"[{""services"":""Acne / Pimples Treatment""},{""services"":""Coronary Angiogram""},{""services"":""Liposuction""},{""services"":""Wart Removal""},{""services"":""Mole Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Wrinkle Treatment""}]","Greenhills North, San Juan",Cardinal Santos Medical Center - Room No. 106,₱500,"http://www.google.com/maps/place/14.596707,121.04583"
11,Dr. Ma. Veronica R. Yap,"Greenhills North, San Juan",35,₱500,https://www.practo.com/san-juan/doctor/dr-ma-veronica-r-yap-dermatologist-cosmetologist?specialization=&practice_id=1120710,"Dr. Ma. Veronica R. Yap, is a Dermatologist in Greenhills North, San Juan and has an experience of 35 years in this field.                                        more..","10 Wilson Street, Green Hills, San Juan, 1500 Metro Manila, Landmark: Green Hills Shopping Center, San Juan",Fri - Sat,10:00 AM - 12:00 PM,"[{""services"":""Acne / Pimples Treatment""},{""services"":""Coronary Angiogram""},{""services"":""Liposuction""},{""services"":""Wart Removal""},{""services"":""Mole Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Wrinkle Treatment""}]","Greenhills North, San Juan",Cardinal Santos Medical Center - Room No. 106,₱500,"http://www.google.com/maps/place/14.596707,121.04583"
12,Dr. Maria Aurora Co Noel,"Greenhills North, San Juan",5,₱600,https://www.practo.com/san-juan/doctor/maria-aurora-co-noel-dermatologist?specialization=&practice_id=1038382,Dr. Maria Aurora Co Noel is a board certified dermatologist. She graduated from University of Santo Tomas Faculty of Medicine and Surgery in 2009 and did her de  more..,"4F 420 Ortigas Avenue cor. Xavier Street, Landmark: Near OpenPinoy and BPI Greenhills San Juan, San Juan",Sat,10:00 AM - 12:00 PM,"[{""services"":""Laser Surgery""},{""services"":""Pathologic Disease Consult""},{""services"":""Aesthetic Consultation""},{""services"":""Acne / Pimples Treatment""},{""services"":""Acne Surgery""},{""services"":""Chemical Peel""},{""services"":""Microdermabrasion""},{""services"":""Skin Purifying Mask""},{""services"":""Micro Needling""},{""services"":""Intralesional Steroid Injections""},{""services"":""Punch Biopsy""}]","Greenhills North, San Juan",Center for Functional Medicine,₱600,"http://www.google.com/maps/place/14.606768,121.04059"
12,Dr. Maria Aurora Co Noel,"Greenhills North, San Juan",5,₱600,https://www.practo.com/san-juan/doctor/maria-aurora-co-noel-dermatologist?specialization=&practice_id=1038382,Dr. Maria Aurora Co Noel is a board certified dermatologist. She graduated from University of Santo Tomas Faculty of Medicine and Surgery in 2009 and did her de  more..,"4F 420 Ortigas Avenue cor. Xavier Street, Landmark: Near OpenPinoy and BPI Greenhills San Juan, San Juan","Mon, Wed",2:00 PM - 5:00 PM,"[{""services"":""Laser Surgery""},{""services"":""Pathologic Disease Consult""},{""services"":""Aesthetic Consultation""},{""services"":""Acne / Pimples Treatment""},{""services"":""Acne Surgery""},{""services"":""Chemical Peel""},{""services"":""Microdermabrasion""},{""services"":""Skin Purifying Mask""},{""services"":""Micro Needling""},{""services"":""Intralesional Steroid Injections""},{""services"":""Punch Biopsy""}]","Greenhills North, San Juan",Center for Functional Medicine,₱600,"http://www.google.com/maps/place/14.606768,121.04059"
13,Dr. Paula Edna Reyes - Gatan,"Greenhills North, San Juan",28,Free Consultation,https://www.practo.com/san-juan/doctor/dr-paula-edna-reyes-gatan-dermatologist-cosmetologist?specialization=&practice_id=1129185,"Dr. Paula Edna Reyes - Gatan is a Dermatologist in Greenhills North, San Juan and has an experience of 28 years in this field.                                    more..","2nd Floor Greenhills Shopping Center, Ortigas Avenue Greenhills, San Juan",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Diamond Peel""},{""services"":""Acne/ Pimple Scars Treatment""},{""services"":""Botox Injections""},{""services"":""Facial""},{""services"":""Laser""},{""services"":""Acne / Pimples Treatment""},{""services"":""Cosultation For Disease of the Skin, Hair And Nails""}]","Greenhills North, San Juan",PERG Dermatology Clinic,null,"http://www.google.com/maps/place/14.602046,121.04963"
