id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
4,Dr. Bernadette Baltazar - Arcilla,"Ermita, Manila",27,₱800,https://www.practo.com/manila/doctor/bernadette-baltazar-arcilla-m-d?specialization=&practice_id=1154497,"Dr. Bernadette Baltazar - Arcilla is a Dermatologist in Ermita, Manila and has an experience of 27 years in this field.                                           more..","Room 404 MAB, Manila Doctors Hospital, (T.M. Kalaw Avenue Branch), Kalaw Avenue, Ermita Manila, Landmark: Manila Doctors Hospital, Manila","Wed, Fri",1:00 PM - 3:00 PM,"[{""services"":""Phototherapy""},{""services"":""Hair Problems""},{""services"":""Eczema Treatment""},{""services"":""Skin Disease Treatment""},{""services"":""Skin Diseases""},{""services"":""Acne Treatment""},{""services"":""Scar Treatment""},{""services"":""Nail Problems""},{""services"":""Eczemas""},{""services"":""Skin Rejuvenation""},{""services"":""Pigmentation problems""},{""services"":""Diamond Peel""},{""services"":""hypopigmentation""},{""services"":""Skin Infections""},{""services"":""Pigmentation""}]","Ermita, Manila","Bernadette Baltazar - Arcilla, MD, FPDS",₱800,"http://www.google.com/maps/place/14.581857,120.982765"
5,Dr. Cherry P. Yap,"Malate, Manila",19,₱500,https://www.practo.com/manila/doctor/cherry-p-yap?specialization=&practice_id=1133886,"Dr. Cherry is a doctor of medicine, with an extensive experience in cosmetic dermatology. She took her doctoral degrees from FEU – NRMF and underwent dermatolog  more..","2nd Floor Harrison Plaza Shopping Complex Malate, Landmark: Harisson Plaza, Manila","Mon - Tue, Thu, Sat",3:00 PM - 7:00 PM,"[{""services"":""Pimple Injection""},{""services"":""Oily Acne Prone Skin Facial""},{""services"":""Glycolic Facial""},{""services"":""Golden Facial""},{""services"":""Acne Surgery""},{""services"":""Medical Facial""},{""services"":""Advanced Acne Control""},{""services"":""Laser Light Acne Treatment""},{""services"":""Advanced Bacne Control""},{""services"":""Back Pimple Extraction""},{""services"":""Back Pimple Extraction with Whitening Mask""},{""services"":""Back Pimple Extraction with Acne Mask""},{""services"":""Whitening Facial""},{""services"":""Refresher Peel""},{""services"":""Ultra Peeling (face)""}]","Malate, Manila",Vanity First Skin Center,₱500,"http://www.google.com/maps/place/14.562573,120.98973"
5,Dr. Cherry P. Yap,"Malate, Manila",19,₱500,https://www.practo.com/manila/doctor/cherry-p-yap?specialization=&practice_id=1133886,"Dr. Cherry is a doctor of medicine, with an extensive experience in cosmetic dermatology. She took her doctoral degrees from FEU – NRMF and underwent dermatolog  more..","R 30 Upper Ground Floor, Farmers Plaza, General Roxas Ave, Cubao, Quezon City, Metro Manila, Landmark: Farmers Plaza Cubao, Quezon City","Wed, Sun",1:00 PM - 5:00 PM,"[{""services"":""Pimple Injection""},{""services"":""Oily Acne Prone Skin Facial""},{""services"":""Glycolic Facial""},{""services"":""Golden Facial""},{""services"":""Acne Surgery""},{""services"":""Medical Facial""},{""services"":""Advanced Acne Control""},{""services"":""Laser Light Acne Treatment""},{""services"":""Advanced Bacne Control""},{""services"":""Back Pimple Extraction""},{""services"":""Back Pimple Extraction with Whitening Mask""},{""services"":""Back Pimple Extraction with Acne Mask""},{""services"":""Whitening Facial""},{""services"":""Refresher Peel""},{""services"":""Ultra Peeling (face)""}]","Cubao, Quezon City",Vanity First Skin Center,₱500,"http://www.google.com/maps/place/14.620134,121.05174"
6,Dr. Clarita C. Maaño,"Ermita, Manila",44,₱850,https://www.practo.com/manila/doctor/dr-clarita-c-maa-o-dermatologist-cosmetologist?specialization=&practice_id=762539,"Dr. Clarita C. Maaño is a Dermatologist in Ermita, Manila and has an experience of 44 years in this field.                                                        more..","Taft Avenue Ermita, Manila",Mon - Sat,12:00 PM - 7:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Photofacial""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Wart Removal""},{""services"":""Dermabrasion""},{""services"":""Laser Hair Removal - Face""}]","Ermita, Manila",Philippine General Hospital,₱850,"http://www.google.com/maps/place/14.578039,120.98527"
7,Dr. Concepcion Esto,"Ermita, Manila",22,₱500,https://www.practo.com/manila/doctor/dr-concepcion-esto-dermatologist-cosmetologist?specialization=&practice_id=760219,"Dr. Concepcion Esto is a Dermatologist in Ermita, Manila and has an experience of 22 years in this field.                                                         more..","Unit 7&8 Ground Floor SM Cubao Times Square  Avenue., Quezon City, Quezon City",Mon - Sat,11:00 AM - 6:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""},{""services"":""Scar Treatment""}]","Socorro, Quezon City",DGM Derma Concept,₱600,"http://www.google.com/maps/place/14.619652,121.05571"
7,Dr. Concepcion Esto,"Ermita, Manila",22,₱500,https://www.practo.com/manila/doctor/dr-concepcion-esto-dermatologist-cosmetologist?specialization=&practice_id=760219,"Dr. Concepcion Esto is a Dermatologist in Ermita, Manila and has an experience of 22 years in this field.                                                         more..","1200, Unit 118 Manila Executive Regency, Jorge Bocobo Street,, Manila",Mon - Tue,10:00 AM - 7:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""},{""services"":""Scar Treatment""}]","Ermita, Manila",EGN Skin Professionals,₱500,"http://www.google.com/maps/place/14.578859,120.982"
7,Dr. Concepcion Esto,"Ermita, Manila",22,₱500,https://www.practo.com/manila/doctor/dr-concepcion-esto-dermatologist-cosmetologist?specialization=&practice_id=760219,"Dr. Concepcion Esto is a Dermatologist in Ermita, Manila and has an experience of 22 years in this field.                                                         more..","9746 Del Rosi building Unit 1 B Camagong St. San Antonio Village, Landmark: Metro bank Camagong St. Cor. Sampaloc, Manila","Mon, Fri",1:00 PM - 7:00 PM,"[{""services"":""Leucoderma Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""},{""services"":""Scar Treatment""}]","Malate, Manila",Skin Hub,₱300,"http://www.google.com/maps/place/14.571492,120.99456"
8,Dr. Cristina Co-Aquilino,"Santa Cruz, Manila",9,₱500,https://www.practo.com/manila/doctor/cristina-co-aquilino?specialization=&practice_id=1137703,Dr. Cristina Co-Aquilino is a Doctor of Medicine graduate of the University of Sto. Tomas.  She had her Post Graduate Internship at the Jose R. Reyes Memorial M  more..,"286 Blumentritt Road Santa Cruz Manila, Manila",Wed - Sat,2:00 PM - 5:00 PM,"[{""services"":""Dermatitis Treatment""},{""services"":""Skin Tag Surgical Removal""},{""services"":""Dermatology Consultation""},{""services"":""Electrocauterization""},{""services"":""Eczema Treatment""},{""services"":""Skin Care""},{""services"":""Leprosy Treatment/Rehab""},{""services"":""Acne / Pimples Treatment""},{""services"":""Microdermabrasion""},{""services"":""Dermatologic Surgery Small""},{""services"":""Atopic Dermatitis Treatment""},{""services"":""Skin Rash Treatment""},{""services"":""Chemical Peel""},{""services"":""Wart Removal""}]","Santa Cruz, Manila","Cristina Co - Aquilino, Dermatologist",₱500,"http://www.google.com/maps/place/14.624998,120.988075"
8,Dr. Cristina Co-Aquilino,"Santa Cruz, Manila",9,₱500,https://www.practo.com/manila/doctor/cristina-co-aquilino?specialization=&practice_id=1137703,Dr. Cristina Co-Aquilino is a Doctor of Medicine graduate of the University of Sto. Tomas.  She had her Post Graduate Internship at the Jose R. Reyes Memorial M  more..,"286 Blumentritt Road Santa Cruz Manila, Manila",Tue,3:00 PM - 4:00 PM,"[{""services"":""Dermatitis Treatment""},{""services"":""Skin Tag Surgical Removal""},{""services"":""Dermatology Consultation""},{""services"":""Electrocauterization""},{""services"":""Eczema Treatment""},{""services"":""Skin Care""},{""services"":""Leprosy Treatment/Rehab""},{""services"":""Acne / Pimples Treatment""},{""services"":""Microdermabrasion""},{""services"":""Dermatologic Surgery Small""},{""services"":""Atopic Dermatitis Treatment""},{""services"":""Skin Rash Treatment""},{""services"":""Chemical Peel""},{""services"":""Wart Removal""}]","Santa Cruz, Manila","Cristina Co - Aquilino, Dermatologist",₱500,"http://www.google.com/maps/place/14.624998,120.988075"
9,Dr. Danilo M. Cuasito,"Paco, Manila",24,₱400,https://www.practo.com/manila/doctor/dr-danilo-m-cuasito-dermatologist-cosmetologist?specialization=&practice_id=746898,"Dr. Danilo M. Cuasito is a Dermatologist and Venereologist in Paco, Manila and has an experience of 24 years in these fields.                                     more..","Room 6 2nd Floor CNR Bldg.2 861 Escoda Cor. Taft Ave. Ermita, Manila., Manila",Sat,11:00 AM - 2:30 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Botox Injections""},{""services"":""Dental Fillings""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Medical And Derma Service""},{""services"":""Laser Hair Removal - Face""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""}]","Paco, Manila",RVC Medical and Skin Clinic - Room No. 6,₱400,"http://www.google.com/maps/place/14.579194,120.99137"
9,Dr. Danilo M. Cuasito,"Paco, Manila",24,₱400,https://www.practo.com/manila/doctor/dr-danilo-m-cuasito-dermatologist-cosmetologist?specialization=&practice_id=746898,"Dr. Danilo M. Cuasito is a Dermatologist and Venereologist in Paco, Manila and has an experience of 24 years in these fields.                                     more..","Room 6 2nd Floor CNR Bldg.2 861 Escoda Cor. Taft Ave. Ermita, Manila., Manila",Mon - Fri,11:00 AM - 5:30 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Tattoo Removal""},{""services"":""Anti Aging Treatment""},{""services"":""Acne / Pimples Treatment""},{""services"":""Botox Injections""},{""services"":""Dental Fillings""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Medical And Derma Service""},{""services"":""Laser Hair Removal - Face""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""}]","Paco, Manila",RVC Medical and Skin Clinic - Room No. 6,₱400,"http://www.google.com/maps/place/14.579194,120.99137"
10,Dr. Dumont I. Domingo,"Malate, Manila",8,Free Consultation,https://www.practo.com/manila/doctor/dr-dumont-i-domingo-dermatologist-cosmetologist?specialization=&practice_id=766336,"Dr. Dumont I. Domingo is a Dermatologist in Malate, Manila and has an experience of 8 years in this field.                                                        more..","Baranggay 719, President Quirino Avenue Boulevard Malate, Manila., Manila",Mon - Fri,8:00 AM - 5:00 PM,"[{""services"":""Electroporation""},{""services"":""Concalt""},{""services"":""Chemical Peel""},{""services"":""Excision""}]","Malate, Manila",Ospital Ng Maynila,null,"http://www.google.com/maps/place/14.563647,120.98604"
11,Dr. Edesa Brion-Lat,"Malate, Manila",7,Free Consultation,https://www.practo.com/manila/doctor/dr-edesa-brion-lat-dermatologist-cosmetologist?specialization=&practice_id=766336,"Dr. Edesa Brion-Lat is a Dermatologist in Malate, Manila and has an experience of 7 years in this field.                                                          more..","Baranggay 719, President Quirino Avenue Boulevard Malate, Manila., Manila",Mon - Fri,8:00 AM - 5:00 PM,"[{""services"":""Excision""},{""services"":""Chemical Peel""},{""services"":""Skin Biopsy""},{""services"":""Acne Surgery""},{""services"":""Electrocaurtry""}]","Malate, Manila",Ospital Ng Maynila,null,"http://www.google.com/maps/place/14.563647,120.98604"
12,Dr. Eileen Liesl Cubillan,"Ermita, Manila",26,₱750,https://www.practo.com/manila/doctor/dr-eileen-liesl-cubillan-dermatologist-cosmetologist?specialization=&practice_id=1131840,"Dr. Eileen Liesl Cubillan is a Dermatologist in Ermita, Manila and has an experience of 26 years in this field.                                                   more..","UN Avenue cor Taft Avenue, Ermita., Landmark: Near LRT Station, Manila",Wed,3:00 PM - 6:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""},{""services"":""Tattoo Removal""},{""services"":""Leucoderma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Dermabrasion""}]","Ermita, Manila",Manila Medical Center - Room No. 302,₱750,"http://www.google.com/maps/place/14.582817,120.984886"
12,Dr. Eileen Liesl Cubillan,"Ermita, Manila",26,₱750,https://www.practo.com/manila/doctor/dr-eileen-liesl-cubillan-dermatologist-cosmetologist?specialization=&practice_id=1131840,"Dr. Eileen Liesl Cubillan is a Dermatologist in Ermita, Manila and has an experience of 26 years in this field.                                                   more..","UN Avenue cor Taft Avenue, Ermita., Landmark: Near LRT Station, Manila","Mon - Tue, Thu - Sat",10:00 AM - 2:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""},{""services"":""Tattoo Removal""},{""services"":""Leucoderma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Wart Removal""},{""services"":""Dermabrasion""}]","Ermita, Manila",Manila Medical Center - Room No. 302,₱750,"http://www.google.com/maps/place/14.582817,120.984886"
13,Dr. Emmylou Eclipse Yngson,"Malate, Manila",14,₱200,https://www.practo.com/manila/doctor/dr-emmylou-eclipse-yngson-dermatologist-cosmetologist?specialization=&practice_id=739834,"Dr. Emmylou Eclipse Yngson is a Dermatologist in San Lorenzo, Makati and has an experience of 14 years in this field.                                             more..","Unit 105 Manila Residences, Taft Avenue, Landmark: Near DLSU, Manila","Mon - Wed, Fri - Sat",11:00 AM - 2:00 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Rhinoplasty""},{""services"":""Hair Transplant Surgery""},{""services"":""Thread Lift""}]","Malate, Manila",Dermaesthetique,₱200,"http://www.google.com/maps/place/14.564935,120.993935"
13,Dr. Emmylou Eclipse Yngson,"Malate, Manila",14,₱200,https://www.practo.com/manila/doctor/dr-emmylou-eclipse-yngson-dermatologist-cosmetologist?specialization=&practice_id=739834,"Dr. Emmylou Eclipse Yngson is a Dermatologist in San Lorenzo, Makati and has an experience of 14 years in this field.                                             more..","U-107 Manila Executive Regency 1200 Jorge Bocobo St, Bgy 670, Zone 072 Ermita, Manila",Fri,9:00 AM - 9:00 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Rhinoplasty""},{""services"":""Hair Transplant Surgery""},{""services"":""Thread Lift""}]","Ermita, Manila",Dermaesthetique clinic,₱200,"http://www.google.com/maps/place/14.578739,120.98239"
13,Dr. Emmylou Eclipse Yngson,"Malate, Manila",14,₱200,https://www.practo.com/manila/doctor/dr-emmylou-eclipse-yngson-dermatologist-cosmetologist?specialization=&practice_id=739834,"Dr. Emmylou Eclipse Yngson is a Dermatologist in San Lorenzo, Makati and has an experience of 14 years in this field.                                             more..","Paseo Tesoro Building, 822 A. Arnaiz Avenue, San Lorenzo Village, Makati City., Makati",Wed,6:00 PM - 9:00 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Rhinoplasty""},{""services"":""Hair Transplant Surgery""},{""services"":""Thread Lift""}]","San Lorenzo, Makati",Derm Aesthetique Skin Clinic,₱200,"http://www.google.com/maps/place/14.550849,121.017975"
13,Dr. Emmylou Eclipse Yngson,"Malate, Manila",14,₱200,https://www.practo.com/manila/doctor/dr-emmylou-eclipse-yngson-dermatologist-cosmetologist?specialization=&practice_id=739834,"Dr. Emmylou Eclipse Yngson is a Dermatologist in San Lorenzo, Makati and has an experience of 14 years in this field.                                             more..","Unit 105 Manila Residences, Taft Avenue, Landmark: Near DLSU, Manila",Thu,11:00 AM - 6:00 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Rhinoplasty""},{""services"":""Hair Transplant Surgery""},{""services"":""Thread Lift""}]","Malate, Manila",Dermaesthetique,₱200,"http://www.google.com/maps/place/14.564935,120.993935"
13,Dr. Emmylou Eclipse Yngson,"Malate, Manila",14,₱200,https://www.practo.com/manila/doctor/dr-emmylou-eclipse-yngson-dermatologist-cosmetologist?specialization=&practice_id=739834,"Dr. Emmylou Eclipse Yngson is a Dermatologist in San Lorenzo, Makati and has an experience of 14 years in this field.                                             more..","4/F Bldg 3 Leo's Building 8133-8135 Dr. A. Santos Ave, Paranaque",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Aesthetic Dermatology""},{""services"":""Rhinoplasty""},{""services"":""Hair Transplant Surgery""},{""services"":""Thread Lift""}]","San Dionisio, Paranaque",Dermaesthetique,₱200,"http://www.google.com/maps/place/14.477931,120.99854"
14,Dr. Eric Perpetuo Arcilla,"Ermita, Manila",27,null,https://www.practo.com/manila/doctor/dr-eric-perpetuo-arcilla-cosmetic-plastic-surgeon?specialization=&practice_id=1121304,"Dr. Eric Perpetuo Arcilla is a Plastic Surgeon and Dermatosurgeon in Ermita, Manila and has an experience of 27 years in these fields.                            more..","United Nations Ave, Ermita, Manila., Landmark: Luneta, Manila",Mon - Sun,8:00 AM - 8:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Leucoderma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Wart Removal""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Laser Resurfacing""},{""services"":""Tattoo Removal""}]","Ermita, Manila",Manila Doctors Hospital,null,"http://www.google.com/maps/place/14.582275,120.982735"
15,Dr. Evangeline B. Handog,"Ermita, Manila",42,"₱1,000",https://www.practo.com/manila/doctor/dr-evangeline-b-handog-dermatologist-cosmetologist?specialization=&practice_id=786065,"Dr. Evangeline B. Handog is a Dermatologist in Ermita, Manila and has an experience of 42 years in this field.                                                    more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa","Mon - Thu, Sat",9:00 AM - 4:00 PM,"[{""services"":""Photofacial""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.316,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Evangeline B. Handog,"Ermita, Manila",42,"₱1,000",https://www.practo.com/manila/doctor/dr-evangeline-b-handog-dermatologist-cosmetologist?specialization=&practice_id=786065,"Dr. Evangeline B. Handog is a Dermatologist in Ermita, Manila and has an experience of 42 years in this field.                                                    more..","Padre Faura Street Ermita, Manila",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Photofacial""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""}]","Ermita, Manila",Farmacia Fatima,₱1000,"http://www.google.com/maps/place/14.58024,120.98751"
