id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
8,Dr. Janet De Grano,"Ayala Alabang, Muntinlupa",24,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=909318,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,3:00 PM - 5:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Ayala Alabang, Muntinlupa",Asian Hospital Medical Center Room No.405,null,"http://www.google.com/maps/place/14.413348,121.043274"
8,Dr. Janet De Grano,"Ayala Alabang, Muntinlupa",24,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=909318,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","Mary Mediatrix Medical Center J.p Laurel Highway, Batangas",Tue,2:00 PM - 4:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Batangas City, Batangas",Mary Mediatrix Medical Center,null,"http://www.google.com/maps/place/13.943767,121.15162"
8,Dr. Janet De Grano,"Ayala Alabang, Muntinlupa",24,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=909318,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","Mary Mediatrix Medical Center J.p Laurel Highway, Batangas",Wed,10:00 AM - 12:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Batangas City, Batangas",Mary Mediatrix Medical Center,null,"http://www.google.com/maps/place/13.943767,121.15162"
8,Dr. Janet De Grano,"Ayala Alabang, Muntinlupa",24,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-janet-de-grano-dermatologist-cosmetologist?specialization=&practice_id=909318,"Dr. Janet De Grano is a Dermatologist in Batangas City, Batangas and has an experience of 24 years in this field.                                                 more..","57 Paseo De Roxas Street, Urdaneta Village, Landmark: Near Zuelig Building, Makati",Mon - Sat,10:00 AM - 6:00 PM,"[{""services"":""Photofacial""},{""services"":""Anti Aging Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Botox Injections""},{""services"":""Acne / Pimples Treatment""},{""services"":""Peel, Polishing, Lasers""},{""services"":""Dermabrasion""},{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""}]","Urdaneta, Makati",Beverly Hills Medical Group,₱800,"http://www.google.com/maps/place/14.558413,121.02658"
9,Dr. Jeannie Francisco-Diaz,"Tunasan, Muntinlupa",16,₱500,https://www.practo.com/muntinlupa/doctor/dr-jennie-francisco-diaz-dermatologist-cosmetologist-dermatologist?specialization=&practice_id=890595,"Dr. Jeannie Francisco-Diaz is a Dermatologist in Tunasan, Muntinlupa and has an experience of 16 years in this field.                                             more..","2F Alabang Town Center Alabang, Muntinlupa, Muntinlupa",Mon - Sat,10:00 AM - 7:00 PM,"[{""services"":""Other Services On Website""},{""services"":""Ipixel Surfacing""},{""services"":""Ultherapy ( HIFU)""},{""services"":""Laser For Slimming""},{""services"":""Botox / Mesotherapy""}]","Tunasan, Muntinlupa",Skin 101,₱500,"http://www.google.com/maps/place/14.377028,121.04445"
9,Dr. Jeannie Francisco-Diaz,"Tunasan, Muntinlupa",16,₱500,https://www.practo.com/muntinlupa/doctor/dr-jennie-francisco-diaz-dermatologist-cosmetologist-dermatologist?specialization=&practice_id=890595,"Dr. Jeannie Francisco-Diaz is a Dermatologist in Tunasan, Muntinlupa and has an experience of 16 years in this field.                                             more..","187 M.Concepcion Street. San Joauquin, Pasig City, Pasig",Mon - Sun,11:00 AM - 9:00 PM,"[{""services"":""Other Services On Website""},{""services"":""Ipixel Surfacing""},{""services"":""Ultherapy ( HIFU)""},{""services"":""Laser For Slimming""},{""services"":""Botox / Mesotherapy""}]","San Joaquin, Pasig",Skin 101,₱500,"http://www.google.com/maps/place/14.55363,121.07009"
9,Dr. Jeannie Francisco-Diaz,"Tunasan, Muntinlupa",16,₱500,https://www.practo.com/muntinlupa/doctor/dr-jennie-francisco-diaz-dermatologist-cosmetologist-dermatologist?specialization=&practice_id=890595,"Dr. Jeannie Francisco-Diaz is a Dermatologist in Tunasan, Muntinlupa and has an experience of 16 years in this field.                                             more..","2nd Level, SM Fairview Quezon City, Quezon City","Tue, Thu",12:00 PM - 7:00 PM,"[{""services"":""Other Services On Website""},{""services"":""Ipixel Surfacing""},{""services"":""Ultherapy ( HIFU)""},{""services"":""Laser For Slimming""},{""services"":""Botox / Mesotherapy""}]","Santa Monica, Quezon City",skin 101,₱500,"http://www.google.com/maps/place/14.721107,121.04842"
9,Dr. Jeannie Francisco-Diaz,"Tunasan, Muntinlupa",16,₱500,https://www.practo.com/muntinlupa/doctor/dr-jennie-francisco-diaz-dermatologist-cosmetologist-dermatologist?specialization=&practice_id=890595,"Dr. Jeannie Francisco-Diaz is a Dermatologist in Tunasan, Muntinlupa and has an experience of 16 years in this field.                                             more..","2nd Level, SM Fairview Quezon City, Quezon City",Sat,10:00 AM - 2:00 PM,"[{""services"":""Other Services On Website""},{""services"":""Ipixel Surfacing""},{""services"":""Ultherapy ( HIFU)""},{""services"":""Laser For Slimming""},{""services"":""Botox / Mesotherapy""}]","Santa Monica, Quezon City",skin 101,₱500,"http://www.google.com/maps/place/14.721107,121.04842"
9,Dr. Jeannie Francisco-Diaz,"Tunasan, Muntinlupa",16,₱500,https://www.practo.com/muntinlupa/doctor/dr-jennie-francisco-diaz-dermatologist-cosmetologist-dermatologist?specialization=&practice_id=890595,"Dr. Jeannie Francisco-Diaz is a Dermatologist in Tunasan, Muntinlupa and has an experience of 16 years in this field.                                             more..","4th Level Market! Market, Bonifacio Global City Taguig, Landmark: Inside Market Market, Taguig",Mon - Sun,10:00 AM - 7:00 PM,"[{""services"":""Other Services On Website""},{""services"":""Ipixel Surfacing""},{""services"":""Ultherapy ( HIFU)""},{""services"":""Laser For Slimming""},{""services"":""Botox / Mesotherapy""}]","Fort Bonifacio, Taguig",Skin 101,₱500,"http://www.google.com/maps/place/14.549274,121.05466"
10,Dr. Johannes Dayrit,"Ayala Alabang, Muntinlupa",13,₱500,https://www.practo.com/muntinlupa/doctor/dr-johannes-dayrit-dermatologist-cosmetologist?specialization=&practice_id=754415,"Dr. Johannes Dayrit is a Dermatologist and Dermatopathologist in Ayala Alabang, Muntinlupa and has an experience of 13 years in these fields.                     more..","Unit R2 El Molito Building Madrigal Avenue Ayala Alabang, Muntinlupa",Wed,10:00 AM - 2:00 PM,[],"Ayala Alabang, Muntinlupa",Tokyo Healthlink,₱500,"http://www.google.com/maps/place/14.415229,121.024445"
10,Dr. Johannes Dayrit,"Ayala Alabang, Muntinlupa",13,₱500,https://www.practo.com/muntinlupa/doctor/dr-johannes-dayrit-dermatologist-cosmetologist?specialization=&practice_id=754415,"Dr. Johannes Dayrit is a Dermatologist and Dermatopathologist in Ayala Alabang, Muntinlupa and has an experience of 13 years in these fields.                     more..","Unit R2 El Molito Building Madrigal Avenue Ayala Alabang, Muntinlupa",Fri,1:00 PM - 3:00 PM,[],"Ayala Alabang, Muntinlupa",Tokyo Healthlink,₱500,"http://www.google.com/maps/place/14.415229,121.024445"
11,Dr. Jose Giovanni E. Dimayuga,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-jose-giovanni-e-dimayuga-general-surgeon?specialization=&practice_id=1119729,"Dr. Jose Giovanni E. Dimayuga is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                     more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Tue,4:00 PM - 7:00 PM,"[{""services"":""Anti Aging Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital And Medical Center - Room No.308,null,"http://www.google.com/maps/place/14.413348,121.043274"
11,Dr. Jose Giovanni E. Dimayuga,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-jose-giovanni-e-dimayuga-general-surgeon?specialization=&practice_id=1119729,"Dr. Jose Giovanni E. Dimayuga is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                     more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa","Mon, Fri",10:00 AM - 3:00 PM,"[{""services"":""Anti Aging Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital And Medical Center - Room No.308,null,"http://www.google.com/maps/place/14.413348,121.043274"
11,Dr. Jose Giovanni E. Dimayuga,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-jose-giovanni-e-dimayuga-general-surgeon?specialization=&practice_id=1119729,"Dr. Jose Giovanni E. Dimayuga is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                     more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati",Wed,4:00 PM - 7:00 PM,"[{""services"":""Anti Aging Treatment""}]","San Lorenzo, Makati",Makati Medical Center - Hall A Room No. 348,₱1000,"http://www.google.com/maps/place/14.558964,121.01438"
11,Dr. Jose Giovanni E. Dimayuga,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-jose-giovanni-e-dimayuga-general-surgeon?specialization=&practice_id=1119729,"Dr. Jose Giovanni E. Dimayuga is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                     more..","#2 Amorsolo Street Legaspi Village, Makati, Landmark: Near RCBC Plaza Ayala Avenue, Makati","Tue, Thu, Sat",10:00 AM - 2:00 PM,"[{""services"":""Anti Aging Treatment""}]","San Lorenzo, Makati",Makati Medical Center - Hall A Room No. 348,₱1000,"http://www.google.com/maps/place/14.558964,121.01438"
12,Dr. Leilani R. Senador,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-leilani-r-senador-dermatologist-cosmetologist?specialization=&practice_id=1120228,"Dr. Leilani R. Senador is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                            more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Mon,1:00 PM - 2:00 PM,"[{""services"":""Wart Removal""},{""services"":""Botox Injections""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Lip Augmentation""},{""services"":""Ear Lobe Correction / Repair""},{""services"":""Dental Fillings""},{""services"":""Dimple Creation""},{""services"":""Allergy Treatment""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.409,null,"http://www.google.com/maps/place/14.413348,121.043274"
12,Dr. Leilani R. Senador,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-leilani-r-senador-dermatologist-cosmetologist?specialization=&practice_id=1120228,"Dr. Leilani R. Senador is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                            more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,12:00 PM - 2:00 PM,"[{""services"":""Wart Removal""},{""services"":""Botox Injections""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Lip Augmentation""},{""services"":""Ear Lobe Correction / Repair""},{""services"":""Dental Fillings""},{""services"":""Dimple Creation""},{""services"":""Allergy Treatment""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.409,null,"http://www.google.com/maps/place/14.413348,121.043274"
12,Dr. Leilani R. Senador,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-leilani-r-senador-dermatologist-cosmetologist?specialization=&practice_id=1120228,"Dr. Leilani R. Senador is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                            more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Thu,1:00 PM - 3:00 PM,"[{""services"":""Wart Removal""},{""services"":""Botox Injections""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Lip Augmentation""},{""services"":""Ear Lobe Correction / Repair""},{""services"":""Dental Fillings""},{""services"":""Dimple Creation""},{""services"":""Allergy Treatment""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.409,null,"http://www.google.com/maps/place/14.413348,121.043274"
12,Dr. Leilani R. Senador,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-leilani-r-senador-dermatologist-cosmetologist?specialization=&practice_id=1120228,"Dr. Leilani R. Senador is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                            more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Tue,11:00 AM - 2:00 PM,"[{""services"":""Wart Removal""},{""services"":""Botox Injections""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Lip Augmentation""},{""services"":""Ear Lobe Correction / Repair""},{""services"":""Dental Fillings""},{""services"":""Dimple Creation""},{""services"":""Allergy Treatment""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.409,null,"http://www.google.com/maps/place/14.413348,121.043274"
12,Dr. Leilani V. Hinlo,"Ayala Alabang, Muntinlupa",22,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-leilani-v-hinlo-dermatologist-cosmetologist?specialization=&practice_id=1119843,"Dr. Leilani V. Hinlo is a Dermatologist in Mall of Asia, Pasay and has an experience of 22 years in this field.                                                   more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa","Mon, Wed, Fri",11:00 AM - 4:00 PM,"[{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Laser Resurfacing""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""},{""services"":""Dermabrasion""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.515,null,"http://www.google.com/maps/place/14.413348,121.043274"
12,Dr. Leilani V. Hinlo,"Ayala Alabang, Muntinlupa",22,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-leilani-v-hinlo-dermatologist-cosmetologist?specialization=&practice_id=1119843,"Dr. Leilani V. Hinlo is a Dermatologist in Mall of Asia, Pasay and has an experience of 22 years in this field.                                                   more..","Unit 204 EM South Wing, SM Mall of Asia, Pasay",Mon - Sun,11:00 AM - 8:00 PM,"[{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Photofacial""},{""services"":""Tattoo Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Laser Resurfacing""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""},{""services"":""Dermabrasion""}]","Mall of Asia, Pasay",SCS Asia Laser & Skin Care Center,₱500,"http://www.google.com/maps/place/14.533989,120.9811"
13,Dr. Ma. Elena de Luna Villacorta,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-ma-elena-de-luna-villacorta-dermatologist-cosmetologist?specialization=&practice_id=1119615,"Dr. Ma. Elena de Luna Villacorta is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                  more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,8:00 AM - 10:00 AM,"[{""services"":""Dental Checkup (General)""},{""services"":""Joint and Muscle Problems""},{""services"":""Geriatric Medicine""},{""services"":""Thyroid Disorder""},{""services"":""Type 1 Diabetes Treatment""},{""services"":""Infectious Disease Treatment""},{""services"":""Pregnancy Hypertension (Preeclampsia/ Eclampsia)""},{""services"":""Fever Treatment""},{""services"":""Tuberculosis (TB) Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.122,null,"http://www.google.com/maps/place/14.413348,121.043274"
13,Dr. Ma. Elena de Luna Villacorta,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-ma-elena-de-luna-villacorta-dermatologist-cosmetologist?specialization=&practice_id=1119615,"Dr. Ma. Elena de Luna Villacorta is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                  more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa","Mon, Wed, Fri",2:00 PM - 5:00 PM,"[{""services"":""Dental Checkup (General)""},{""services"":""Joint and Muscle Problems""},{""services"":""Geriatric Medicine""},{""services"":""Thyroid Disorder""},{""services"":""Type 1 Diabetes Treatment""},{""services"":""Infectious Disease Treatment""},{""services"":""Pregnancy Hypertension (Preeclampsia/ Eclampsia)""},{""services"":""Fever Treatment""},{""services"":""Tuberculosis (TB) Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.122,null,"http://www.google.com/maps/place/14.413348,121.043274"
14,Dr. Marie Eleanore O. Nicolas,"Ayala Alabang, Muntinlupa",25,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-marie-eleanore-o-nicolas-dermatologist-cosmetologist?specialization=&practice_id=903974,"Dr. Marie Eleanore O. Nicolas is a Dermatologist in Ayala Alabang, Muntinlupa and has an experience of 25 years in this field.                                    more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,9:00 AM - 3:00 PM,"[{""services"":""Dental Fillings""},{""services"":""Anti Aging Treatment""},{""services"":""Hair Loss Treatment""},{""services"":""Botox Injections""},{""services"":""Scar Treatment""},{""services"":""Dermaroller""},{""services"":""Wart Removal""},{""services"":""Chemical Peel""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital Medical Center Room No.317,null,"http://www.google.com/maps/place/14.413348,121.043274"
14,Dr. Marie Eleanore O. Nicolas,"Ayala Alabang, Muntinlupa",25,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-marie-eleanore-o-nicolas-dermatologist-cosmetologist?specialization=&practice_id=903974,"Dr. Marie Eleanore O. Nicolas is a Dermatologist in Ayala Alabang, Muntinlupa and has an experience of 25 years in this field.                                    more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Fri,2:00 PM - 6:00 PM,"[{""services"":""Dental Fillings""},{""services"":""Anti Aging Treatment""},{""services"":""Hair Loss Treatment""},{""services"":""Botox Injections""},{""services"":""Scar Treatment""},{""services"":""Dermaroller""},{""services"":""Wart Removal""},{""services"":""Chemical Peel""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital Medical Center Room No.317,null,"http://www.google.com/maps/place/14.413348,121.043274"
14,Dr. Marie Socouer M. Oblepias,"Alabang, Muntinlupa",22,₱600,https://www.practo.com/muntinlupa/doctor/marie-socouer-l-medina-oblepias-dermatologist-cosmetologist?specialization=&practice_id=728247,"Dr. Marie Socouer M. Oblepias is a Dermatologist in Alabang, Muntinlupa and has an experience of 22 years in this field.                                          more..","Double E Brothers Bldg. Aguirre Avenue BF homes Paranaque, Westgate Center, Filinvest Corporate City, Muntinlupa",Mon - Fri,12:00 PM - 6:00 PM,"[{""services"":""Hair Loss Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Dermaroller""},{""services"":""Laser Hair Removal - Face""},{""services"":""Chemical Peel""},{""services"":""Dental Fillings""},{""services"":""Wart Removal""},{""services"":""Botox Injections""},{""services"":""Scar Treatment""},{""services"":""Acne / Pimples Treatment""}]","Alabang, Muntinlupa",Acnecure Oblepias Dermatological Group,₱600,"http://www.google.com/maps/place/14.425765,121.038734"
15,Dr. Noemi G. Guloy,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-noemi-g-guloy-dermatologist-cosmetologist?specialization=&practice_id=1120428,"Dr. Noemi G. Guloy is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                                more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Mon,9:00 AM - 1:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No. 306,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Noemi G. Guloy,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-noemi-g-guloy-dermatologist-cosmetologist?specialization=&practice_id=1120428,"Dr. Noemi G. Guloy is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                                more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,8:00 AM - 12:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No. 306,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Noemi G. Guloy,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-noemi-g-guloy-dermatologist-cosmetologist?specialization=&practice_id=1120428,"Dr. Noemi G. Guloy is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                                more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Thu,9:00 AM - 12:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No. 306,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Noemi G. Guloy,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-noemi-g-guloy-dermatologist-cosmetologist?specialization=&practice_id=1120428,"Dr. Noemi G. Guloy is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                                more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Tue,"9:00 AM - 12:00 PM
1:00 PM - 5:00 PM","[{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No. 306,null,"http://www.google.com/maps/place/14.413348,121.043274"
15,Dr. Noemi G. Guloy,"Ayala Alabang, Muntinlupa",null,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-noemi-g-guloy-dermatologist-cosmetologist?specialization=&practice_id=1120428,"Dr. Noemi G. Guloy is a Dermatologist in Ayala Alabang, Muntinlupa                                                                                                more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Fri,1:00 PM - 6:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Scar Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Dermabrasion""},{""services"":""Tattoo Removal""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No. 306,null,"http://www.google.com/maps/place/14.413348,121.043274"
16,Dr. Pamela C. Guiang,"Ayala Alabang, Muntinlupa",13,Free Consultation,https://www.practo.com/muntinlupa/doctor/dr-pamela-c-guiang-dermatologist-cosmetologist?specialization=&practice_id=1119742,"Dr. Pamela C. Guiang is a Dermatologist in Ayala Alabang, Muntinlupa and has an experience of 13 years in this field.                                             more..","2205, Room Asian Hospital And Medical Center, Civic Drive, Filinvest Corporate City, Alabang,Muntinlupa City., Muntinlupa",Sat,1:00 PM - 3:00 PM,"[{""services"":""Scar Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Anti Aging Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Photofacial""},{""services"":""Wart Removal""},{""services"":""Leucoderma Treatment""}]","Ayala Alabang, Muntinlupa",Asian Hospital and Medical Center - Room No.615,null,"http://www.google.com/maps/place/14.413348,121.043274"
