id,name,loc,years,fee,link-href,info,clinic_add,sched_day,sched_time,services,clinic_loc,clinic_name,clinic_fee,clinic_dir
4,Dr. Jennifer Lu-De Los Santos,"San Isidro, Paranaque",10,₱500,https://www.practo.com/paranaque/doctor/jennifer-lu-de-los-santos-dermatologist-cosmetologist?specialization=&practice_id=739364,"Dr. Jennifer Lu-De Los Santos is a Dermatologist in Rosario, Cavite and has an experience of 10 years in this field.                                              more..","375 P. Burgos Ave. Caridad, Cavite City, Cavite, Cavite",Thu,1:00 PM - 3:00 PM,"[{""services"":""Wart Removal""},{""services"":""Mesotherapy""},{""services"":""Melasma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Dermabrasion""},{""services"":""Hair Loss Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Medical Vitiligo Treatment""},{""services"":""Glycolic Peel""},{""services"":""Chemical Peel""},{""services"":""Botox Injections""},{""services"":""Stretch Marks Treatment""},{""services"":""Wrinkle Treatment""},{""services"":""Accupressure""}]","Cavite City, Cavite",Bautista Hospital,₱400,"http://www.google.com/maps/place/14.47713,120.89197"
4,Dr. Jennifer Lu-De Los Santos,"San Isidro, Paranaque",10,₱500,https://www.practo.com/paranaque/doctor/jennifer-lu-de-los-santos-dermatologist-cosmetologist?specialization=&practice_id=739364,"Dr. Jennifer Lu-De Los Santos is a Dermatologist in Rosario, Cavite and has an experience of 10 years in this field.                                              more..","207 and 208 2nd Floor SM Rosario General Trias Drive Tejero, Rosario, Cavite",Sat,1:00 PM - 3:00 PM,"[{""services"":""Wart Removal""},{""services"":""Mesotherapy""},{""services"":""Melasma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Dermabrasion""},{""services"":""Hair Loss Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Medical Vitiligo Treatment""},{""services"":""Glycolic Peel""},{""services"":""Chemical Peel""},{""services"":""Botox Injections""},{""services"":""Stretch Marks Treatment""},{""services"":""Wrinkle Treatment""},{""services"":""Accupressure""}]","Rosario, Cavite","WellPoint Medical Clinic and Diagnostic Center, Inc.",₱400,"http://www.google.com/maps/place/14.41011,120.85707"
4,Dr. Jennifer Lu-De Los Santos,"San Isidro, Paranaque",10,₱500,https://www.practo.com/paranaque/doctor/jennifer-lu-de-los-santos-dermatologist-cosmetologist?specialization=&practice_id=739364,"Dr. Jennifer Lu-De Los Santos is a Dermatologist in Rosario, Cavite and has an experience of 10 years in this field.                                              more..","375 P. Burgos Ave. Caridad, Cavite City, Cavite, Cavite",Tue,12:00 PM - 2:00 PM,"[{""services"":""Wart Removal""},{""services"":""Mesotherapy""},{""services"":""Melasma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Dermabrasion""},{""services"":""Hair Loss Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Medical Vitiligo Treatment""},{""services"":""Glycolic Peel""},{""services"":""Chemical Peel""},{""services"":""Botox Injections""},{""services"":""Stretch Marks Treatment""},{""services"":""Wrinkle Treatment""},{""services"":""Accupressure""}]","Cavite City, Cavite",Bautista Hospital,₱400,"http://www.google.com/maps/place/14.47713,120.89197"
4,Dr. Jennifer Lu-De Los Santos,"San Isidro, Paranaque",10,₱500,https://www.practo.com/paranaque/doctor/jennifer-lu-de-los-santos-dermatologist-cosmetologist?specialization=&practice_id=739364,"Dr. Jennifer Lu-De Los Santos is a Dermatologist in Rosario, Cavite and has an experience of 10 years in this field.                                              more..","207 and 208 2nd Floor SM Rosario General Trias Drive Tejero, Rosario, Cavite",Tue,3:00 PM - 4:00 PM,"[{""services"":""Wart Removal""},{""services"":""Mesotherapy""},{""services"":""Melasma Treatment""},{""services"":""Laser Hair Removal - Face""},{""services"":""Acne / Pimples Treatment""},{""services"":""Dermabrasion""},{""services"":""Hair Loss Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Medical Vitiligo Treatment""},{""services"":""Glycolic Peel""},{""services"":""Chemical Peel""},{""services"":""Botox Injections""},{""services"":""Stretch Marks Treatment""},{""services"":""Wrinkle Treatment""},{""services"":""Accupressure""}]","Rosario, Cavite","WellPoint Medical Clinic and Diagnostic Center, Inc.",₱400,"http://www.google.com/maps/place/14.41011,120.85707"
5,Dr. Jocelle Davigoy,"San Antonio, Paranaque",12,₱300,https://www.practo.com/paranaque/doctor/dr-jocelle-s-davigoy-dermatologist-cosmetologist?specialization=&practice_id=839223,"Dr. Jocelle Davigoy is a Dermatologist in San Antonio, Paranaque and has an experience of 12 years in this field.                                                 more..","Unit E Plaza San Antonio San Antonio Valley 1 Sucat Paranaque, Paranaque",Fri,11:00 AM - 1:30 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Dermabrasion""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""}]","San Antonio, Paranaque",Da Rosa Skin & Dental Clinic,₱300,"http://www.google.com/maps/place/14.468875,121.0212"
5,Dr. Jocelle Davigoy,"San Antonio, Paranaque",12,₱300,https://www.practo.com/paranaque/doctor/dr-jocelle-s-davigoy-dermatologist-cosmetologist?specialization=&practice_id=839223,"Dr. Jocelle Davigoy is a Dermatologist in San Antonio, Paranaque and has an experience of 12 years in this field.                                                 more..","Unit E Plaza San Antonio San Antonio Valley 1 Sucat Paranaque, Paranaque","Mon, Wed",3:00 PM - 8:00 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Dermabrasion""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""}]","San Antonio, Paranaque",Da Rosa Skin & Dental Clinic,₱300,"http://www.google.com/maps/place/14.468875,121.0212"
5,Dr. Jocelle Davigoy,"San Antonio, Paranaque",12,₱300,https://www.practo.com/paranaque/doctor/dr-jocelle-s-davigoy-dermatologist-cosmetologist?specialization=&practice_id=839223,"Dr. Jocelle Davigoy is a Dermatologist in San Antonio, Paranaque and has an experience of 12 years in this field.                                                 more..","3rd Floor Market Market Mall BGC, Landmark: Beside Lay Bare Salon, Taguig",Mon - Sun,10:00 AM - 9:00 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Dermabrasion""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""}]","Fort Bonifacio, Taguig",Manila Derm,₱500,"http://www.google.com/maps/place/14.548939,121.05473"
5,Dr. Jocelle Davigoy,"San Antonio, Paranaque",12,₱300,https://www.practo.com/paranaque/doctor/dr-jocelle-s-davigoy-dermatologist-cosmetologist?specialization=&practice_id=839223,"Dr. Jocelle Davigoy is a Dermatologist in San Antonio, Paranaque and has an experience of 12 years in this field.                                                 more..","Unit E Plaza San Antonio San Antonio Valley 1 Sucat Paranaque, Paranaque",Sat,10:00 AM - 1:30 PM,"[{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Laser Hair Removal - Face""},{""services"":""Leucoderma Treatment""},{""services"":""Wart Removal""},{""services"":""Laser Resurfacing""},{""services"":""Scar Treatment""},{""services"":""Tattoo Removal""},{""services"":""Dermabrasion""},{""services"":""Photofacial""},{""services"":""Acne / Pimples Treatment""}]","San Antonio, Paranaque",Da Rosa Skin & Dental Clinic,₱300,"http://www.google.com/maps/place/14.468875,121.0212"
6,Dr. Katrina Abat,"Don Bosco, Paranaque",8,₱500,https://www.practo.com/paranaque/doctor/katrina-abat-dermatologist?specialization=&practice_id=1144556,Dr. Katrina Abat is a board-certified dermatologist (Philippine Dermatological Society) with experience in medical and cosmetic dermatology. She was trained her  more..,"Dona Soledad Avenue, Landmark: In front of Chowking, above Chinabank, Paranaque",Mon - Sat,2:00 PM - 6:00 PM,"[{""services"":""Skin Rejuvenation""},{""services"":""Chemical Peel""},{""services"":""Leucoderma Treatment""},{""services"":""Mole Removal""}]","Don Bosco, Paranaque",K Dermatology,₱500,"http://www.google.com/maps/place/14.484355,121.031"
7,Dr. Lindy Fe Go,"Don Bosco, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-lindy-fe-go-dermatologist-cosmetologist?specialization=&practice_id=906801,"Dr. Lindy Fe Go is a Dermatologist in Don Bosco, Paranaque and has an experience of 14 years in this field.                                                       more..","2nd Floor, SM City San Lazaro, Sta. Cruz, Manila",Mon - Sat,9:00 AM - 9:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Consultation in Skin""},{""services"":""Consultation in Hair""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Consultation in Nail""}]","Santa Cruz, Manila",Tophealth Medical Clinic,₱500,"http://www.google.com/maps/place/14.618416,120.985214"
7,Dr. Lindy Fe Go,"Don Bosco, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-lindy-fe-go-dermatologist-cosmetologist?specialization=&practice_id=906801,"Dr. Lindy Fe Go is a Dermatologist in Don Bosco, Paranaque and has an experience of 14 years in this field.                                                       more..","F and B  Bartolome Building 5 Susano Road Novaliches, Quezon City","Tue, Thu",11:00 AM - 4:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Consultation in Skin""},{""services"":""Consultation in Hair""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Consultation in Nail""}]","San Agustin, Quezon City",Talamayan Clinic,₱300,"http://www.google.com/maps/place/14.728191,121.03659"
7,Dr. Lindy Fe Go,"Don Bosco, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-lindy-fe-go-dermatologist-cosmetologist?specialization=&practice_id=906801,"Dr. Lindy Fe Go is a Dermatologist in Don Bosco, Paranaque and has an experience of 14 years in this field.                                                       more..","Building B, SM City Bicutan, Doña Soledad Avenue, Paranaque City, Paranaque","Mon, Fri",2:30 PM - 4:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Consultation in Skin""},{""services"":""Consultation in Hair""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Consultation in Nail""}]","Don Bosco, Paranaque",Prime Care Clinic,₱500,"http://www.google.com/maps/place/14.486908,121.04338"
7,Dr. Lindy Fe Go,"Don Bosco, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-lindy-fe-go-dermatologist-cosmetologist?specialization=&practice_id=906801,"Dr. Lindy Fe Go is a Dermatologist in Don Bosco, Paranaque and has an experience of 14 years in this field.                                                       more..","F and B  Bartolome Building 5 Susano Road Novaliches, Quezon City",Sat,11:00 AM - 2:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Consultation in Skin""},{""services"":""Consultation in Hair""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Consultation in Nail""}]","San Agustin, Quezon City",Talamayan Clinic,₱300,"http://www.google.com/maps/place/14.728191,121.03659"
7,Dr. Lindy Fe Go,"Don Bosco, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-lindy-fe-go-dermatologist-cosmetologist?specialization=&practice_id=906801,"Dr. Lindy Fe Go is a Dermatologist in Don Bosco, Paranaque and has an experience of 14 years in this field.                                                       more..","Building B, SM City Bicutan, Doña Soledad Avenue, Paranaque City, Paranaque",Wed,2:30 PM - 6:00 PM,"[{""services"":""Dermabrasion""},{""services"":""Wart Removal""},{""services"":""Photofacial""},{""services"":""Consultation in Skin""},{""services"":""Consultation in Hair""},{""services"":""Acne / Pimples Treatment""},{""services"":""Laser Resurfacing""},{""services"":""Laser Hair Removal - Face""},{""services"":""Scar Treatment""},{""services"":""Consultation in Nail""}]","Don Bosco, Paranaque",Prime Care Clinic,₱500,"http://www.google.com/maps/place/14.486908,121.04338"
8,Dr. Liza Clarus - Mangondaya,"San Isidro, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-liza-clarus-mangondaya-dermatologist-cosmetologist?specialization=&practice_id=1182456,"Dr. Liza Clarus - Mangondaya is a Dermatologist in San Isidro, Paranaque and has an experience of 14 years in this field.                                         more..","Unit 8 2nd Floor / 7439 La Buena Bldg. Dr. A. Santos Avenue Brgy. San Isidro, Paranaque, Landmark: In front of SM Hypermarket Lopez, Paranaque","Tue, Thu, Sat",11:00 AM - 7:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Photofacial""},{""services"":""Aesthetic Dermatology""},{""services"":""Coronary Angiogram""},{""services"":""Weight Loss Diet Counseling""},{""services"":""Dermaroller""},{""services"":""Chemical Peel""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Dental Fillings""},{""services"":""Scar Treatment""},{""services"":""Botox Injections""},{""services"":""Electrocaurtry""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""}]","San Isidro, Paranaque",Vitaskin Medical Clinic & Aesthetic Center,₱500,"http://www.google.com/maps/place/14.469166,121.01133"
8,Dr. Liza Clarus - Mangondaya,"San Isidro, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-liza-clarus-mangondaya-dermatologist-cosmetologist?specialization=&practice_id=1182456,"Dr. Liza Clarus - Mangondaya is a Dermatologist in San Isidro, Paranaque and has an experience of 14 years in this field.                                         more..","6th Floor, Suite Gh, Doña Felisa Syjuco Building 1872 Remedios Street, Corner Taft Avenue Malate, Manila., Manila","Mon, Wed, Fri",11:00 AM - 9:00 PM,"[{""services"":""Laser Resurfacing""},{""services"":""Photofacial""},{""services"":""Aesthetic Dermatology""},{""services"":""Coronary Angiogram""},{""services"":""Weight Loss Diet Counseling""},{""services"":""Dermaroller""},{""services"":""Chemical Peel""},{""services"":""Dermabrasion""},{""services"":""Acne / Pimples Treatment""},{""services"":""Dental Fillings""},{""services"":""Scar Treatment""},{""services"":""Botox Injections""},{""services"":""Electrocaurtry""},{""services"":""Wart Removal""},{""services"":""Anti Aging Treatment""}]","Malate, Manila",VitaSkin Medical Clinic,₱500,"http://www.google.com/maps/place/14.571123,120.98964"
9,Dr. Lourdes S. Lopez,"Don Bosco, Paranaque",23,₱500,https://www.practo.com/paranaque/doctor/dr-lourdes-s-lopez-dermatologist-cosmetologist?specialization=&practice_id=839194,A Dermatology specialist,"72 D Doña Soledad Avenue Better Living Subdivision, Paranaque","Mon, Wed, Sat",2:00 PM - 8:00 PM,"[{""services"":""Acne / Pimples Treatment""},{""services"":""Wart Removal""},{""services"":""Sun Spots, Age Spots, And Other Pigmented Lesions""},{""services"":""Diamond & Chemical Peeling""},{""services"":""keloid/scar treatment""},{""services"":""Sun Burn Treatment""},{""services"":""Anti Aging Treatment""},{""services"":""Bacterial Skin Infection Treatment""},{""services"":""Skin Tag Surgical Removal""},{""services"":""Glutathione - Skin Whitening""},{""services"":""Fungal Infection Treatment""},{""services"":""Hyper Pigmentation Treatment""},{""services"":""Medical Vitiligo Treatment""},{""services"":""Skin Rejuvenation""},{""services"":""Eczema Treatment""}]","Don Bosco, Paranaque",BLS Derm Center,₱500,"http://www.google.com/maps/place/14.48289,121.035416"
10,Dr. Mayose Vitug-Arceo,"BF Homes, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-mayose-vitug-arceo-dermatologist-cosmetologist-1?specialization=&practice_id=925836,"Dr. Mayose Vitug-Arceo is a Dermatologist in BF Homes, Paranaque and has an experience of 14 years in this field.                                                 more..","12 A Presidents Avenue, Tahanan Village, Brgy. BF, Landmark: Across Tahanan Village Gate, Paranaque",Mon - Fri,4:00 PM - 7:00 PM,"[{""services"":""Injection for Keloid Scars and Alopecia""},{""services"":""Intralesional Injection""},{""services"":""Skin Rejuvenation""},{""services"":""Obagi Blue Peel""},{""services"":""Botox Injections""},{""services"":""Milia extraction""},{""services"":""Stem Cell Microneedling""},{""services"":""Cavitation and RF Slimming Combination""},{""services"":""Intravenous (IV) Glutathione""},{""services"":""Acne Surgery with PCA Detox Peel""},{""services"":""Excision and Skin Biopsy""},{""services"":""Stem Cell Microneedling for Stretchmarks""},{""services"":""Sclerotherapy""},{""services"":""Dental Fillings""},{""services"":""Removal of Common Warts, Skin Tags""}]","BF Homes, Paranaque",Skinergy,₱500,"http://www.google.com/maps/place/14.45017,121.0298"
10,Dr. Mayose Vitug-Arceo,"BF Homes, Paranaque",14,₱500,https://www.practo.com/paranaque/doctor/dr-mayose-vitug-arceo-dermatologist-cosmetologist-1?specialization=&practice_id=925836,"Dr. Mayose Vitug-Arceo is a Dermatologist in BF Homes, Paranaque and has an experience of 14 years in this field.                                                 more..","12 A Presidents Avenue, Tahanan Village, Brgy. BF, Landmark: Across Tahanan Village Gate, Paranaque",Sat,1:00 PM - 7:00 PM,"[{""services"":""Injection for Keloid Scars and Alopecia""},{""services"":""Intralesional Injection""},{""services"":""Skin Rejuvenation""},{""services"":""Obagi Blue Peel""},{""services"":""Botox Injections""},{""services"":""Milia extraction""},{""services"":""Stem Cell Microneedling""},{""services"":""Cavitation and RF Slimming Combination""},{""services"":""Intravenous (IV) Glutathione""},{""services"":""Acne Surgery with PCA Detox Peel""},{""services"":""Excision and Skin Biopsy""},{""services"":""Stem Cell Microneedling for Stretchmarks""},{""services"":""Sclerotherapy""},{""services"":""Dental Fillings""},{""services"":""Removal of Common Warts, Skin Tags""}]","BF Homes, Paranaque",Skinergy,₱500,"http://www.google.com/maps/place/14.45017,121.0298"
11,Dr. Wilhelmina M. Asuncion-Maniquis,"BF Homes, Paranaque",32,₱500,https://www.practo.com/paranaque/doctor/wilhelmina-a-maniquis-dermatologist-cosmetologist?specialization=&practice_id=895739,.,"31 Evangelista St. Mabolo, Cavite","Mon, Wed, Fri",7:00 AM - 8:00 AM,"[{""services"":""Laser for Hair removal / Dark Pigmentation /Tattoo removal""},{""services"":""Acne/Scars/Keloid /  Skin Tightening Removal of warts / syringoma / mole""},{""services"":""Fat  Reduction/Mesolipo / Cellulite/ Stretchmarks Rejuvenation ( botox / filler )""},{""services"":""Disease of skin / hair / nail""},{""services"":""Varicose Veins Treatment""},{""services"":""Laser Peel""},{""services"":""Noselift / Eyebag / Deepset Eye, etc""},{""services"":""Ear hole repair / Tattooing (eg. Brow/lid/lip line)""}]","Bacoor, Cavite",Wam Medical Spa,₱500,"http://www.google.com/maps/place/14.450099,120.92862"
